债券代码,债券简称,发行起始日,发行终止日,计划发行总量,实际发行总量,发行价格,单位面值,缴款日,增发次数,交易市场,发行方式,发行对象,公告日期,债券名称
566302,浙江2628,2026-04-10,2026-04-10,157.121,157.121,100.0,100,2026-04-13,0,深交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资专项债券(八期)
236605,26龙江06,2026-04-09,2026-04-09,94.0682,94.0682,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资一般债券(一期)
2605416,26黑龙江债06,2026-04-09,2026-04-09,94.0682,94.0682,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资一般债券(一期)
566291,黑龙江2606,2026-04-09,2026-04-09,94.0682,94.0682,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资一般债券(一期)
236606,26龙江07,2026-04-09,2026-04-09,39.9995,39.9995,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资专项债券(一期)
2605417,26黑龙江债07,2026-04-09,2026-04-09,39.9995,39.9995,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资专项债券(一期)
566292,黑龙江2607,2026-04-09,2026-04-09,39.9995,39.9995,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资专项债券(一期)
236607,26龙江08,2026-04-09,2026-04-09,310.405,310.405,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资专项债券(二期)
2605418,26黑龙江债08,2026-04-09,2026-04-09,310.405,310.405,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资专项债券(二期)
566293,黑龙江2608,2026-04-09,2026-04-09,310.405,310.405,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-03-25,2026年黑龙江省政府再融资专项债券(二期)
236608,26宁夏06,2026-04-09,2026-04-09,0.55,0.55,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(一期)-2026年宁夏回族自治区政府专项债券(三期)
2605420,26宁夏债06,2026-04-09,2026-04-09,0.55,0.55,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(一期)-2026年宁夏回族自治区政府专项债券(三期)
566294,宁夏2606,2026-04-09,2026-04-09,0.55,0.55,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(一期)-2026年宁夏回族自治区政府专项债券(三期)
236609,26宁夏07,2026-04-09,2026-04-09,1.506,1.506,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(二期)-2026年宁夏回族自治区政府专项债券(四期)
2605421,26宁夏债07,2026-04-09,2026-04-09,1.506,1.506,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(二期)-2026年宁夏回族自治区政府专项债券(四期)
566295,宁夏2607,2026-04-09,2026-04-09,1.506,1.506,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(二期)-2026年宁夏回族自治区政府专项债券(四期)
236610,26宁夏08,2026-04-09,2026-04-09,4.1461,4.1461,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(三期)-2026年宁夏回族自治区政府专项债券(五期)
2605422,26宁夏债08,2026-04-09,2026-04-09,4.1461,4.1461,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(三期)-2026年宁夏回族自治区政府专项债券(五期)
566296,宁夏2608,2026-04-09,2026-04-09,4.1461,4.1461,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(三期)-2026年宁夏回族自治区政府专项债券(五期)
236611,26宁夏09,2026-04-09,2026-04-09,14.5105,14.5105,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(四期)-2026年宁夏回族自治区政府专项债券(六期)
2605423,26宁夏债09,2026-04-09,2026-04-09,14.5105,14.5105,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(四期)-2026年宁夏回族自治区政府专项债券(六期)
566297,宁夏2609,2026-04-09,2026-04-09,14.5105,14.5105,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(四期)-2026年宁夏回族自治区政府专项债券(六期)
236612,26宁夏10,2026-04-09,2026-04-09,11.7903,11.7903,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(五期)-2026年宁夏回族自治区政府专项债券(七期)
2605424,26宁夏债10,2026-04-09,2026-04-09,11.7903,11.7903,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(五期)-2026年宁夏回族自治区政府专项债券(七期)
566298,宁夏2610,2026-04-09,2026-04-09,11.7903,11.7903,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年宁夏回族自治区城乡发展专项债券(五期)-2026年宁夏回族自治区政府专项债券(七期)
235919,26贵州07,2026-04-09,2026-04-09,66.8757,66.8757,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(四期)
235919,26贵州07,2026-04-09,2026-04-09,66.8757,66.8757,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(四期)
566287,贵州2607,2026-04-09,2026-04-09,66.8757,66.8757,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(四期)
235918,26贵州06,2026-04-09,2026-04-09,67.7029,67.7029,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年贵州省政府一般债券(一期)
235918,26贵州06,2026-04-09,2026-04-09,67.7029,67.7029,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年贵州省政府一般债券(一期)
566286,贵州2606,2026-04-09,2026-04-09,67.7029,67.7029,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年贵州省政府一般债券(一期)
235920,26贵州08,2026-04-09,2026-04-09,150.0,150.0,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(五期)
235920,26贵州08,2026-04-09,2026-04-09,150.0,150.0,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(五期)
566288,贵州2608,2026-04-09,2026-04-09,150.0,150.0,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(五期)
235921,26贵州09,2026-04-09,2026-04-09,150.0,150.0,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(六期)
235921,26贵州09,2026-04-09,2026-04-09,150.0,150.0,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(六期)
566289,贵州2609,2026-04-09,2026-04-09,150.0,150.0,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(六期)
235922,26贵州10,2026-04-09,2026-04-09,200.0,200.0,100.0,100,2026-04-10,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(七期)
235922,26贵州10,2026-04-09,2026-04-09,200.0,200.0,100.0,100,2026-04-10,0,上交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(七期)
566290,贵州2610,2026-04-09,2026-04-09,200.0,200.0,100.0,100,2026-04-10,0,深交所,荷兰式招标发行,,2026-04-01,2026年贵州省地方政府再融资专项债券(七期)
236604,26福建08,2026-04-08,2026-04-08,66.3235,66.3235,100.0,100,2026-04-09,0,上交所,荷兰式招标发行,,2026-03-31,2026年福建省政府专项债券(三期)
2605419,26福建债08,2026-04-08,2026-04-08,66.3235,66.3235,100.0,100,2026-04-09,0,银行间债券市场,荷兰式招标发行,,2026-03-31,2026年福建省政府专项债券(三期)
566285,福建2608,2026-04-08,2026-04-08,66.3235,66.3235,100.0,100,2026-04-09,0,深交所,荷兰式招标发行,,2026-03-31,2026年福建省政府专项债券(三期)
236602,26湖南14,2026-04-07,2026-04-07,24.87,24.87,100.0,100,2026-04-08,0,上交所,荷兰式招标发行,,2026-03-30,2026年湖南省政府专项债券(九期)
566283,湖南2614,2026-04-07,2026-04-07,24.87,24.87,100.0,100,2026-04-08,0,深交所,荷兰式招标发行,,2026-03-30,2026年湖南省政府专项债券(九期)
809334,26湖南14,2026-04-07,2026-04-07,24.87,24.87,100.0,100,2026-04-08,0,银行间债券市场,荷兰式招标发行,,2026-03-30,2026年湖南省政府专项债券(九期)
809334,26湖南14,2026-04-07,2026-04-07,24.87,24.87,100.0,100,2026-04-08,0,北交所,荷兰式招标发行,,2026-03-30,2026年湖南省政府专项债券(九期)
236603,26湖南15,2026-04-07,2026-04-07,272.27,272.27,100.0,100,2026-04-08,0,上交所,荷兰式招标发行,,2026-03-30,2026年湖南省地方政府再融资一般债券(三期)
566284,湖南2615,2026-04-07,2026-04-07,272.27,272.27,100.0,100,2026-04-08,0,深交所,荷兰式招标发行,,2026-03-30,2026年湖南省地方政府再融资一般债券(三期)
809335,26湖南15,2026-04-07,2026-04-07,272.27,272.27,100.0,100,2026-04-08,0,银行间债券市场,荷兰式招标发行,,2026-03-30,2026年湖南省地方政府再融资一般债券(三期)
809335,26湖南15,2026-04-07,2026-04-07,272.27,272.27,100.0,100,2026-04-08,0,北交所,荷兰式招标发行,,2026-03-30,2026年湖南省地方政府再融资一般债券(三期)
235912,26宁波14,2026-04-03,2026-04-03,25.08,25.08,100.0,100,2026-04-07,0,银行间债券市场,荷兰式招标发行,,2026-03-27,2026年宁波市地方政府再融资专项债券(三期)
235912,26宁波14,2026-04-03,2026-04-03,25.08,25.08,100.0,100,2026-04-07,0,上交所,荷兰式招标发行,,2026-03-27,2026年宁波市地方政府再融资专项债券(三期)
566282,宁波2614,2026-04-03,2026-04-03,25.08,25.08,100.0,100,2026-04-07,0,深交所,荷兰式招标发行,,2026-03-27,2026年宁波市地方政府再融资专项债券(三期)
199585,26深圳债07,2026-04-03,2026-04-03,0.45,0.45,100.0,100,2026-04-07,0,银行间债券市场,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(六期)
199585,深圳2607,2026-04-03,2026-04-03,0.45,0.45,100.0,100,2026-04-07,0,深交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(六期)
236598,26深圳07,2026-04-03,2026-04-03,0.45,0.45,100.0,100,2026-04-07,0,上交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(六期)
199586,深圳2608,2026-04-03,2026-04-03,38.0,38.0,100.0,100,2026-04-07,0,深交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(七期)
199586,26深圳债08,2026-04-03,2026-04-03,38.0,38.0,100.0,100,2026-04-07,0,银行间债券市场,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(七期)
236599,26深圳08,2026-04-03,2026-04-03,38.0,38.0,100.0,100,2026-04-07,0,上交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(七期)
199587,26深圳债09,2026-04-03,2026-04-03,1.53,1.53,100.0,100,2026-04-07,0,银行间债券市场,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(八期)
199587,深圳2609,2026-04-03,2026-04-03,1.53,1.53,100.0,100,2026-04-07,0,深交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(八期)
236600,26深圳09,2026-04-03,2026-04-03,1.53,1.53,100.0,100,2026-04-07,0,上交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(八期)
199588,深圳2610,2026-04-03,2026-04-03,23.8,23.8,100.0,100,2026-04-07,0,深交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(九期)
199588,26深圳债10,2026-04-03,2026-04-03,23.8,23.8,100.0,100,2026-04-07,0,银行间债券市场,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(九期)
236601,26深圳10,2026-04-03,2026-04-03,23.8,23.8,100.0,100,2026-04-07,0,上交所,荷兰式招标发行,,2026-03-27,2026年深圳市政府专项债券(九期)
199583,重庆2620,2026-04-02,2026-04-02,201.6,201.6,100.0,100,2026-04-03,0,深交所,荷兰式招标发行,,2026-03-26,2026年重庆市地方政府再融资专项债券(六期)
199583,26重庆债20,2026-04-02,2026-04-02,201.6,201.6,100.0,100,2026-04-03,0,银行间债券市场,荷兰式招标发行,,2026-03-26,2026年重庆市地方政府再融资专项债券(六期)
236596,26重庆20,2026-04-02,2026-04-02,201.6,201.6,100.0,100,2026-04-03,0,上交所,荷兰式招标发行,,2026-03-26,2026年重庆市地方政府再融资专项债券(六期)
199584,26重庆债21,2026-04-02,2026-04-02,91.75,91.75,100.0,100,2026-04-03,0,银行间债券市场,荷兰式招标发行,,2026-03-26,2026年重庆市地方政府再融资专项债券(七期)
199584,重庆2621,2026-04-02,2026-04-02,91.75,91.75,100.0,100,2026-04-03,0,深交所,荷兰式招标发行,,2026-03-26,2026年重庆市地方政府再融资专项债券(七期)
236597,26重庆21,2026-04-02,2026-04-02,91.75,91.75,100.0,100,2026-04-03,0,上交所,荷兰式招标发行,,2026-03-26,2026年重庆市地方政府再融资专项债券(七期)
236595,26河南26,2026-04-01,2026-04-01,94.25,94.25,100.0,100,2026-04-02,0,上交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资专项债券(七期)-2026年河南省政府专项债券(二十一期)
2605415,26河南债26,2026-04-01,2026-04-01,94.25,94.25,100.0,100,2026-04-02,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资专项债券(七期)-2026年河南省政府专项债券(二十一期)
566281,河南2626,2026-04-01,2026-04-01,94.25,94.25,100.0,100,2026-04-02,0,深交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资专项债券(七期)-2026年河南省政府专项债券(二十一期)
236594,26河南25,2026-04-01,2026-04-01,24.44,24.44,100.0,100,2026-04-02,0,上交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资专项债券(六期)-2026年河南省政府专项债券(二十期)
2605414,26河南债25,2026-04-01,2026-04-01,24.44,24.44,100.0,100,2026-04-02,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资专项债券(六期)-2026年河南省政府专项债券(二十期)
566280,河南2625,2026-04-01,2026-04-01,24.44,24.44,100.0,100,2026-04-02,0,深交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资专项债券(六期)-2026年河南省政府专项债券(二十期)
236593,26河南24,2026-04-01,2026-04-01,126.0776,126.0776,100.0,100,2026-04-02,0,上交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(四期)-2026年河南省政府一般债券(五期)
2605413,26河南债24,2026-04-01,2026-04-01,126.0776,126.0776,100.0,100,2026-04-02,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(四期)-2026年河南省政府一般债券(五期)
566279,河南2624,2026-04-01,2026-04-01,126.0776,126.0776,100.0,100,2026-04-02,0,深交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(四期)-2026年河南省政府一般债券(五期)
236592,26河南23,2026-04-01,2026-04-01,143.5423,143.5423,100.0,100,2026-04-02,0,上交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(三期)-2026年河南省政府一般债券(四期)
2605412,26河南债23,2026-04-01,2026-04-01,143.5423,143.5423,100.0,100,2026-04-02,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(三期)-2026年河南省政府一般债券(四期)
566278,河南2623,2026-04-01,2026-04-01,143.5423,143.5423,100.0,100,2026-04-02,0,深交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(三期)-2026年河南省政府一般债券(四期)
236591,26河南22,2026-04-01,2026-04-01,159.1201,159.1201,100.0,100,2026-04-02,0,上交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(二期)-2026年河南省政府一般债券(三期)
2605411,26河南债22,2026-04-01,2026-04-01,159.1201,159.1201,100.0,100,2026-04-02,0,银行间债券市场,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(二期)-2026年河南省政府一般债券(三期)
566277,河南2622,2026-04-01,2026-04-01,159.1201,159.1201,100.0,100,2026-04-02,0,深交所,荷兰式招标发行,,2026-03-25,2026年河南省政府再融资一般债券(二期)-2026年河南省政府一般债券(三期)
